cnty_name,naics_code,count
Parke,Forestry And Logging,3
Perry,Forestry And Logging,3
Putnam,Forestry And Logging,1
Ripley,Forestry And Logging,5
StJoseph,Forestry And Logging,1
Spencer,Forestry And Logging,3
Steuben,Forestry And Logging,1
Sullivan,Forestry And Logging,3
Tippecanoe,Forestry And Logging,1
Union,Forestry And Logging,1
Vermillion,Forestry And Logging,1
Vigo,Forestry And Logging,4
Warrick,Forestry And Logging,3
Washington,Forestry And Logging,5
Allen,"Funds, Trusts, And Other Financial Vehicles",5
Dearborn,"Funds, Trusts, And Other Financial Vehicles",1
Hamilton,"Funds, Trusts, And Other Financial Vehicles",2
Johnson,"Funds, Trusts, And Other Financial Vehicles",2
Kosciusko,"Funds, Trusts, And Other Financial Vehicles",0
Lake,"Funds, Trusts, And Other Financial Vehicles",1
Lawrence,"Funds, Trusts, And Other Financial Vehicles",1
Madison,"Funds, Trusts, And Other Financial Vehicles",1
Marion,"Funds, Trusts, And Other Financial Vehicles",4
Marshall,"Funds, Trusts, And Other Financial Vehicles",1
Randolph,"Funds, Trusts, And Other Financial Vehicles",1
StJoseph,"Funds, Trusts, And Other Financial Vehicles",1
Vanderburgh,"Funds, Trusts, And Other Financial Vehicles",1
Vigo,"Funds, Trusts, And Other Financial Vehicles",1
Adams,Furniture And Home Furnishings Stores,6
Allen,Furniture And Home Furnishings Stores,74
Bartholomew,Furniture And Home Furnishings Stores,8
Benton,Furniture And Home Furnishings Stores,1
Boone,Furniture And Home Furnishings Stores,5
Brown,Furniture And Home Furnishings Stores,3
Carroll,Furniture And Home Furnishings Stores,1
Cass,Furniture And Home Furnishings Stores,3
Clark,Furniture And Home Furnishings Stores,16
Clay,Furniture And Home Furnishings Stores,1
Clinton,Furniture And Home Furnishings Stores,2
Daviess,Furniture And Home Furnishings Stores,9
Dearborn,Furniture And Home Furnishings Stores,3
Decatur,Furniture And Home Furnishings Stores,2
Dekalb,Furniture And Home Furnishings Stores,4
Delaware,Furniture And Home Furnishings Stores,19
Dubois,Furniture And Home Furnishings Stores,13
Elkhart,Furniture And Home Furnishings Stores,27
Fayette,Furniture And Home Furnishings Stores,2
Floyd,Furniture And Home Furnishings Stores,7
Franklin,Furniture And Home Furnishings Stores,3
Fulton,Furniture And Home Furnishings Stores,4
Gibson,Furniture And Home Furnishings Stores,3
Grant,Furniture And Home Furnishings Stores,9
Greene,Furniture And Home Furnishings Stores,4
Hamilton,Furniture And Home Furnishings Stores,57
Hancock,Furniture And Home Furnishings Stores,4
Harrison,Furniture And Home Furnishings Stores,4
Hendricks,Furniture And Home Furnishings Stores,24
Henry,Furniture And Home Furnishings Stores,2
Howard,Furniture And Home Furnishings Stores,16
Huntington,Furniture And Home Furnishings Stores,6
Jackson,Furniture And Home Furnishings Stores,5
Jasper,Furniture And Home Furnishings Stores,2
Jefferson,Furniture And Home Furnishings Stores,5
Johnson,Furniture And Home Furnishings Stores,24
Knox,Furniture And Home Furnishings Stores,11
Kosciusko,Furniture And Home Furnishings Stores,17
Lagrange,Furniture And Home Furnishings Stores,10
Lake,Furniture And Home Furnishings Stores,64
Laporte,Furniture And Home Furnishings Stores,14
Lawrence,Furniture And Home Furnishings Stores,5
Madison,Furniture And Home Furnishings Stores,10
Marion,Furniture And Home Furnishings Stores,137
Marshall,Furniture And Home Furnishings Stores,6
Miami,Furniture And Home Furnishings Stores,1
Monroe,Furniture And Home Furnishings Stores,25
Montgomery,Furniture And Home Furnishings Stores,4
Morgan,Furniture And Home Furnishings Stores,4
Newton,Furniture And Home Furnishings Stores,2
Noble,Furniture And Home Furnishings Stores,5
Orange,Furniture And Home Furnishings Stores,3
Owen,Furniture And Home Furnishings Stores,1
Perry,Furniture And Home Furnishings Stores,2
Porter,Furniture And Home Furnishings Stores,24
Posey,Furniture And Home Furnishings Stores,2
Pulaski,Furniture And Home Furnishings Stores,1
Putnam,Furniture And Home Furnishings Stores,3
Randolph,Furniture And Home Furnishings Stores,1
Ripley,Furniture And Home Furnishings Stores,2
Rush,Furniture And Home Furnishings Stores,1
StJoseph,Furniture And Home Furnishings Stores,48
Scott,Furniture And Home Furnishings Stores,2
Shelby,Furniture And Home Furnishings Stores,5
Spencer,Furniture And Home Furnishings Stores,2
Starke,Furniture And Home Furnishings Stores,2
Steuben,Furniture And Home Furnishings Stores,5
Sullivan,Furniture And Home Furnishings Stores,3
Switzerland,Furniture And Home Furnishings Stores,1
Tippecanoe,Furniture And Home Furnishings Stores,23
Tipton,Furniture And Home Furnishings Stores,2
Vanderburgh,Furniture And Home Furnishings Stores,38
Vermillion,Furniture And Home Furnishings Stores,1
Vigo,Furniture And Home Furnishings Stores,18
Wabash,Furniture And Home Furnishings Stores,5
Warrick,Furniture And Home Furnishings Stores,7
Washington,Furniture And Home Furnishings Stores,1
Wayne,Furniture And Home Furnishings Stores,6
Wells,Furniture And Home Furnishings Stores,2
White,Furniture And Home Furnishings Stores,1
Whitley,Furniture And Home Furnishings Stores,4
Adams,Furniture And Related Product Mfg,6
Allen,Furniture And Related Product Mfg,34
Bartholomew,Furniture And Related Product Mfg,7
Benton,Furniture And Related Product Mfg,1
Boone,Furniture And Related Product Mfg,3
Carroll,Furniture And Related Product Mfg,1
Cass,Furniture And Related Product Mfg,1
Clark,Furniture And Related Product Mfg,11
Clay,Furniture And Related Product Mfg,1
Clinton,Furniture And Related Product Mfg,2
Daviess,Furniture And Related Product Mfg,42
Dearborn,Furniture And Related Product Mfg,1
Decatur,Furniture And Related Product Mfg,2
Dekalb,Furniture And Related Product Mfg,3
Delaware,Furniture And Related Product Mfg,4
Dubois,Furniture And Related Product Mfg,33
Elkhart,Furniture And Related Product Mfg,76
Fayette,Furniture And Related Product Mfg,2
Floyd,Furniture And Related Product Mfg,6
Franklin,Furniture And Related Product Mfg,1
Grant,Furniture And Related Product Mfg,4
Greene,Furniture And Related Product Mfg,2
Hamilton,Furniture And Related Product Mfg,9
Hancock,Furniture And Related Product Mfg,6
Harrison,Furniture And Related Product Mfg,2
Hendricks,Furniture And Related Product Mfg,5
Henry,Furniture And Related Product Mfg,1
Howard,Furniture And Related Product Mfg,3
Huntington,Furniture And Related Product Mfg,2
Jackson,Furniture And Related Product Mfg,2
Jasper,Furniture And Related Product Mfg,2
Jay,Furniture And Related Product Mfg,2
Jefferson,Furniture And Related Product Mfg,1
Jennings,Furniture And Related Product Mfg,1
Johnson,Furniture And Related Product Mfg,3
Knox,Furniture And Related Product Mfg,1
Kosciusko,Furniture And Related Product Mfg,16
Lagrange,Furniture And Related Product Mfg,44
Lake,Furniture And Related Product Mfg,13
Laporte,Furniture And Related Product Mfg,4
Madison,Furniture And Related Product Mfg,10
Marion,Furniture And Related Product Mfg,32
Marshall,Furniture And Related Product Mfg,10
Martin,Furniture And Related Product Mfg,2
Miami,Furniture And Related Product Mfg,3
Monroe,Furniture And Related Product Mfg,5
Morgan,Furniture And Related Product Mfg,2
Noble,Furniture And Related Product Mfg,8
Ohio,Furniture And Related Product Mfg,1
Orange,Furniture And Related Product Mfg,8
Owen,Furniture And Related Product Mfg,1
Perry,Furniture And Related Product Mfg,1
Pike,Furniture And Related Product Mfg,1
Porter,Furniture And Related Product Mfg,6
Posey,Furniture And Related Product Mfg,1
Pulaski,Furniture And Related Product Mfg,2
Putnam,Furniture And Related Product Mfg,1
Randolph,Furniture And Related Product Mfg,1
Ripley,Furniture And Related Product Mfg,3
Rush,Furniture And Related Product Mfg,3
StJoseph,Furniture And Related Product Mfg,15
Scott,Furniture And Related Product Mfg,1
Shelby,Furniture And Related Product Mfg,2
Spencer,Furniture And Related Product Mfg,1
Starke,Furniture And Related Product Mfg,3
Steuben,Furniture And Related Product Mfg,3
Tippecanoe,Furniture And Related Product Mfg,3
Tipton,Furniture And Related Product Mfg,1
Vanderburgh,Furniture And Related Product Mfg,13
Vigo,Furniture And Related Product Mfg,4
Wabash,Furniture And Related Product Mfg,1
Warrick,Furniture And Related Product Mfg,5
Washington,Furniture And Related Product Mfg,3
Wayne,Furniture And Related Product Mfg,2
Wells,Furniture And Related Product Mfg,1
Whitley,Furniture And Related Product Mfg,5
Adams,Health And Personal Care Stores,6
Allen,Health And Personal Care Stores,118
Bartholomew,Health And Personal Care Stores,24
Benton,Health And Personal Care Stores,2
Blackford,Health And Personal Care Stores,3
Boone,Health And Personal Care Stores,15
Brown,Health And Personal Care Stores,3
Carroll,Health And Personal Care Stores,2
Cass,Health And Personal Care Stores,8
Clark,Health And Personal Care Stores,40
Clay,Health And Personal Care Stores,6
Clinton,Health And Personal Care Stores,7
Crawford,Health And Personal Care Stores,2
Daviess,Health And Personal Care Stores,8
Dearborn,Health And Personal Care Stores,11
Decatur,Health And Personal Care Stores,4
Dekalb,Health And Personal Care Stores,7
Delaware,Health And Personal Care Stores,44
Dubois,Health And Personal Care Stores,17
Elkhart,Health And Personal Care Stores,48
Fayette,Health And Personal Care Stores,3
Floyd,Health And Personal Care Stores,23
Fountain,Health And Personal Care Stores,6
Franklin,Health And Personal Care Stores,3
Fulton,Health And Personal Care Stores,5
Gibson,Health And Personal Care Stores,6
Grant,Health And Personal Care Stores,14
Greene,Health And Personal Care Stores,8
Hamilton,Health And Personal Care Stores,109
Hancock,Health And Personal Care Stores,16
Harrison,Health And Personal Care Stores,6
Hendricks,Health And Personal Care Stores,41
Henry,Health And Personal Care Stores,14
Howard,Health And Personal Care Stores,29
Huntington,Health And Personal Care Stores,10
Jackson,Health And Personal Care Stores,11
Jasper,Health And Personal Care Stores,6
Jay,Health And Personal Care Stores,6
Jefferson,Health And Personal Care Stores,9
Jennings,Health And Personal Care Stores,4
Johnson,Health And Personal Care Stores,49
Knox,Health And Personal Care Stores,14
Kosciusko,Health And Personal Care Stores,24
Lagrange,Health And Personal Care Stores,11
Lake,Health And Personal Care Stores,157
Laporte,Health And Personal Care Stores,32
Lawrence,Health And Personal Care Stores,14
Madison,Health And Personal Care Stores,33
Marion,Health And Personal Care Stores,321
Marshall,Health And Personal Care Stores,13
Martin,Health And Personal Care Stores,3
Miami,Health And Personal Care Stores,3
Monroe,Health And Personal Care Stores,39
Montgomery,Health And Personal Care Stores,10
Morgan,Health And Personal Care Stores,7
Newton,Health And Personal Care Stores,4
Noble,Health And Personal Care Stores,6
Orange,Health And Personal Care Stores,5
Owen,Health And Personal Care Stores,5
Parke,Health And Personal Care Stores,2
Perry,Health And Personal Care Stores,3
Pike,Health And Personal Care Stores,3
Porter,Health And Personal Care Stores,38
Posey,Health And Personal Care Stores,4
Pulaski,Health And Personal Care Stores,2
Putnam,Health And Personal Care Stores,6
Randolph,Health And Personal Care Stores,4
Ripley,Health And Personal Care Stores,5
Rush,Health And Personal Care Stores,3
StJoseph,Health And Personal Care Stores,82
Scott,Health And Personal Care Stores,8
Shelby,Health And Personal Care Stores,6
Spencer,Health And Personal Care Stores,3
Starke,Health And Personal Care Stores,6
Steuben,Health And Personal Care Stores,9
Sullivan,Health And Personal Care Stores,3
Switzerland,Health And Personal Care Stores,2
Tippecanoe,Health And Personal Care Stores,45
Tipton,Health And Personal Care Stores,2
Union,Health And Personal Care Stores,5
Vanderburgh,Health And Personal Care Stores,65
Vermillion,Health And Personal Care Stores,2
Vigo,Health And Personal Care Stores,40
Wabash,Health And Personal Care Stores,8
Warrick,Health And Personal Care Stores,9
Washington,Health And Personal Care Stores,7
Wayne,Health And Personal Care Stores,21
Wells,Health And Personal Care Stores,5
White,Health And Personal Care Stores,5
Whitley,Health And Personal Care Stores,9
Adams,Heavy And Civil Engineering Construction,4
Allen,Heavy And Civil Engineering Construction,44
Bartholomew,Heavy And Civil Engineering Construction,6
Benton,Heavy And Civil Engineering Construction,1
Blackford,Heavy And Civil Engineering Construction,2
Boone,Heavy And Civil Engineering Construction,16
Carroll,Heavy And Civil Engineering Construction,1
Cass,Heavy And Civil Engineering Construction,4
Clark,Heavy And Civil Engineering Construction,18
Clay,Heavy And Civil Engineering Construction,5
Clinton,Heavy And Civil Engineering Construction,4
Crawford,Heavy And Civil Engineering Construction,2
Daviess,Heavy And Civil Engineering Construction,8
Dearborn,Heavy And Civil Engineering Construction,9
Decatur,Heavy And Civil Engineering Construction,3
Dekalb,Heavy And Civil Engineering Construction,4
Delaware,Heavy And Civil Engineering Construction,18
Dubois,Heavy And Civil Engineering Construction,3
Elkhart,Heavy And Civil Engineering Construction,17
Fayette,Heavy And Civil Engineering Construction,3
Floyd,Heavy And Civil Engineering Construction,8
Fountain,Heavy And Civil Engineering Construction,3
Franklin,Heavy And Civil Engineering Construction,4
Fulton,Heavy And Civil Engineering Construction,5
Gibson,Heavy And Civil Engineering Construction,4
Grant,Heavy And Civil Engineering Construction,3
Greene,Heavy And Civil Engineering Construction,1
Hamilton,Heavy And Civil Engineering Construction,40
Hancock,Heavy And Civil Engineering Construction,16
Harrison,Heavy And Civil Engineering Construction,3
Hendricks,Heavy And Civil Engineering Construction,16
Henry,Heavy And Civil Engineering Construction,10
Howard,Heavy And Civil Engineering Construction,6
Huntington,Heavy And Civil Engineering Construction,3
Jackson,Heavy And Civil Engineering Construction,5
Jasper,Heavy And Civil Engineering Construction,3
Jay,Heavy And Civil Engineering Construction,5
Jefferson,Heavy And Civil Engineering Construction,3
Jennings,Heavy And Civil Engineering Construction,1
Johnson,Heavy And Civil Engineering Construction,16
Knox,Heavy And Civil Engineering Construction,10
Kosciusko,Heavy And Civil Engineering Construction,17
Lagrange,Heavy And Civil Engineering Construction,8
Lake,Heavy And Civil Engineering Construction,49
Laporte,Heavy And Civil Engineering Construction,18
Lawrence,Heavy And Civil Engineering Construction,8
Madison,Heavy And Civil Engineering Construction,12
Marion,Heavy And Civil Engineering Construction,91
Marshall,Heavy And Civil Engineering Construction,4
Miami,Heavy And Civil Engineering Construction,2
Monroe,Heavy And Civil Engineering Construction,14
Montgomery,Heavy And Civil Engineering Construction,6
Morgan,Heavy And Civil Engineering Construction,11
Newton,Heavy And Civil Engineering Construction,3
Noble,Heavy And Civil Engineering Construction,11
Ohio,Heavy And Civil Engineering Construction,1
Orange,Heavy And Civil Engineering Construction,12
Owen,Heavy And Civil Engineering Construction,3
Perry,Heavy And Civil Engineering Construction,1
Pike,Heavy And Civil Engineering Construction,2
Porter,Heavy And Civil Engineering Construction,17
Posey,Heavy And Civil Engineering Construction,8
Pulaski,Heavy And Civil Engineering Construction,3
Putnam,Heavy And Civil Engineering Construction,6
Randolph,Heavy And Civil Engineering Construction,6
Ripley,Heavy And Civil Engineering Construction,4
Rush,Heavy And Civil Engineering Construction,3
StJoseph,Heavy And Civil Engineering Construction,24
Scott,Heavy And Civil Engineering Construction,1
Shelby,Heavy And Civil Engineering Construction,9
Spencer,Heavy And Civil Engineering Construction,10
Starke,Heavy And Civil Engineering Construction,2
Steuben,Heavy And Civil Engineering Construction,4
Sullivan,Heavy And Civil Engineering Construction,3
Switzerland,Heavy And Civil Engineering Construction,1
Tippecanoe,Heavy And Civil Engineering Construction,13
Tipton,Heavy And Civil Engineering Construction,3
Vanderburgh,Heavy And Civil Engineering Construction,16
Vermillion,Heavy And Civil Engineering Construction,2
Vigo,Heavy And Civil Engineering Construction,12
Wabash,Heavy And Civil Engineering Construction,5
Warren,Heavy And Civil Engineering Construction,2
Warrick,Heavy And Civil Engineering Construction,13
Washington,Heavy And Civil Engineering Construction,3
Wayne,Heavy And Civil Engineering Construction,7
Wells,Heavy And Civil Engineering Construction,3
White,Heavy And Civil Engineering Construction,5
Whitley,Heavy And Civil Engineering Construction,11
Allen,Hospitals,7
Bartholomew,Hospitals,1
Blackford,Hospitals,1
Boone,Hospitals,1
Clark,Hospitals,5
Clay,Hospitals,1
Clinton,Hospitals,1
Dearborn,Hospitals,1
Dekalb,Hospitals,2
Delaware,Hospitals,2
Dubois,Hospitals,1
Elkhart,Hospitals,4
Fayette,Hospitals,1
Floyd,Hospitals,3
Gibson,Hospitals,1
Grant,Hospitals,2
Hamilton,Hospitals,6
Hendricks,Hospitals,2
Howard,Hospitals,3
Huntington,Hospitals,1
Jasper,Hospitals,1
Jay,Hospitals,1
Jefferson,Hospitals,1
Jennings,Hospitals,1
Johnson,Hospitals,3
Kosciusko,Hospitals,3
Lagrange,Hospitals,1
Lake,Hospitals,12
Laporte,Hospitals,2
Lawrence,Hospitals,3
Madison,Hospitals,4
Marion,Hospitals,23
Marshall,Hospitals,2
Miami,Hospitals,1
Monroe,Hospitals,3
Montgomery,Hospitals,1
Morgan,Hospitals,1
Noble,Hospitals,1
Orange,Hospitals,1
Porter,Hospitals,2
Randolph,Hospitals,1
Ripley,Hospitals,1
StJoseph,Hospitals,4
Scott,Hospitals,1
Starke,Hospitals,1
Steuben,Hospitals,1
Tippecanoe,Hospitals,5
Tipton,Hospitals,1
Vanderburgh,Hospitals,8
Vermillion,Hospitals,1
Vigo,Hospitals,3
Wabash,Hospitals,1
Warren,Hospitals,1
Warrick,Hospitals,3
Washington,Hospitals,1
Wayne,Hospitals,2
Wells,Hospitals,1
White,Hospitals,1
Whitley,Hospitals,1
Adams,Information,11
Allen,Information,80
Bartholomew,Information,19
Benton,Information,1
Blackford,Information,1
Boone,Information,17
Brown,Information,3
Carroll,Information,4
Cass,Information,6
Clark,Information,21
Clay,Information,5
Clinton,Information,7
Daviess,Information,10
Dearborn,Information,11
Decatur,Information,5
Dekalb,Information,6
Delaware,Information,16
Dubois,Information,12
Elkhart,Information,37
Fayette,Information,7
Floyd,Information,17
Fountain,Information,7
Franklin,Information,2
Fulton,Information,4
Gibson,Information,4
Grant,Information,11
Greene,Information,6
Hamilton,Information,147
Hancock,Information,15
Harrison,Information,6
Hendricks,Information,25
Henry,Information,11
Howard,Information,14
Huntington,Information,9
Jackson,Information,9
Jasper,Information,10
Jay,Information,6
Jefferson,Information,10
Jennings,Information,3
Johnson,Information,27
Knox,Information,16
Kosciusko,Information,17
Lagrange,Information,5
Lake,Information,71
Laporte,Information,17
Lawrence,Information,13
Madison,Information,24
Marion,Information,362
Marshall,Information,11
Martin,Information,4
Miami,Information,5
Monroe,Information,46
Montgomery,Information,10
Morgan,Information,9
Newton,Information,1
Noble,Information,5
Ohio,Information,1
Orange,Information,8
Owen,Information,4
Parke,Information,5
Perry,Information,5
Pike,Information,4
Porter,Information,35
Posey,Information,5
Pulaski,Information,3
Putnam,Information,7
Randolph,Information,3
Ripley,Information,8
Rush,Information,3
StJoseph,Information,58
Scott,Information,4
Shelby,Information,8
Spencer,Information,5
Starke,Information,6
Steuben,Information,7
Sullivan,Information,5
Switzerland,Information,3
Tippecanoe,Information,35
Tipton,Information,4
Vanderburgh,Information,46
Vermillion,Information,3
Vigo,Information,16
Wabash,Information,7
Warrick,Information,9
Washington,Information,6
Wayne,Information,12
Wells,Information,4
White,Information,11
Whitley,Information,8
Allen,Leather And Allied Product Manufacturing,1
Daviess,Leather And Allied Product Manufacturing,1
Elkhart,Leather And Allied Product Manufacturing,2
Floyd,Leather And Allied Product Manufacturing,1
Knox,Leather And Allied Product Manufacturing,1
Lagrange,Leather And Allied Product Manufacturing,4
Madison,Leather And Allied Product Manufacturing,1
Miami,Leather And Allied Product Manufacturing,1
Porter,Leather And Allied Product Manufacturing,1
StJoseph,Leather And Allied Product Manufacturing,1
Vanderburgh,Leather And Allied Product Manufacturing,1
Whitley,Leather And Allied Product Manufacturing,1
Boone,Lessors Of Nonfinancial Intangible Assets (Except Copyrighted Works),2
Clark,Lessors Of Nonfinancial Intangible Assets (Except Copyrighted Works),2
Delaware,Lessors Of Nonfinancial Intangible Assets (Except Copyrighted Works),1
Hamilton,Lessors Of Nonfinancial Intangible Assets (Except Copyrighted Works),6
Johnson,Lessors Of Nonfinancial Intangible Assets (Except Copyrighted Works),2
Lake,Lessors Of Nonfinancial Intangible Assets (Except Copyrighted Works),1
Marion,Lessors Of Nonfinancial Intangible Assets (Except Copyrighted Works),6
Marshall,Lessors Of Nonfinancial Intangible Assets (Except Copyrighted Works),1
StJoseph,Lessors Of Nonfinancial Intangible Assets (Except Copyrighted Works),0
Scott,Lessors Of Nonfinancial Intangible Assets (Except Copyrighted Works),1
Tippecanoe,Lessors Of Nonfinancial Intangible Assets (Except Copyrighted Works),1
Vanderburgh,Lessors Of Nonfinancial Intangible Assets (Except Copyrighted Works),1
Adams,Machinery Manufacturing,13
Allen,Machinery Manufacturing,75
Bartholomew,Machinery Manufacturing,26
Blackford,Machinery Manufacturing,2
Boone,Machinery Manufacturing,8
Carroll,Machinery Manufacturing,1
Cass,Machinery Manufacturing,5
Clark,Machinery Manufacturing,20
Clay,Machinery Manufacturing,2
Clinton,Machinery Manufacturing,5
Daviess,Machinery Manufacturing,2
Dearborn,Machinery Manufacturing,5
Decatur,Machinery Manufacturing,14
Dekalb,Machinery Manufacturing,7
Delaware,Machinery Manufacturing,21
Dubois,Machinery Manufacturing,5
Elkhart,Machinery Manufacturing,57
Fayette,Machinery Manufacturing,7
Floyd,Machinery Manufacturing,12
Fountain,Machinery Manufacturing,1
Franklin,Machinery Manufacturing,3
Fulton,Machinery Manufacturing,6
Gibson,Machinery Manufacturing,3
Grant,Machinery Manufacturing,6
Hamilton,Machinery Manufacturing,23
Hancock,Machinery Manufacturing,10
Harrison,Machinery Manufacturing,2
Hendricks,Machinery Manufacturing,14
Henry,Machinery Manufacturing,7
Howard,Machinery Manufacturing,8
Huntington,Machinery Manufacturing,11
Jackson,Machinery Manufacturing,6
Jasper,Machinery Manufacturing,4
Jay,Machinery Manufacturing,5
Jefferson,Machinery Manufacturing,6
Jennings,Machinery Manufacturing,7
Johnson,Machinery Manufacturing,14
Knox,Machinery Manufacturing,3
Kosciusko,Machinery Manufacturing,9
Lagrange,Machinery Manufacturing,5
Lake,Machinery Manufacturing,29
Laporte,Machinery Manufacturing,28
Lawrence,Machinery Manufacturing,8
Madison,Machinery Manufacturing,18
Marion,Machinery Manufacturing,72
Marshall,Machinery Manufacturing,13
Martin,Machinery Manufacturing,2
Miami,Machinery Manufacturing,2
Monroe,Machinery Manufacturing,4
Montgomery,Machinery Manufacturing,5
Morgan,Machinery Manufacturing,14
Newton,Machinery Manufacturing,6
Noble,Machinery Manufacturing,10
Ohio,Machinery Manufacturing,1
Orange,Machinery Manufacturing,1
Owen,Machinery Manufacturing,1
Parke,Machinery Manufacturing,2
Perry,Machinery Manufacturing,1
Porter,Machinery Manufacturing,11
Posey,Machinery Manufacturing,2
Pulaski,Machinery Manufacturing,3
Putnam,Machinery Manufacturing,2
Randolph,Machinery Manufacturing,5
Ripley,Machinery Manufacturing,2
Rush,Machinery Manufacturing,4
StJoseph,Machinery Manufacturing,42
Scott,Machinery Manufacturing,2
Shelby,Machinery Manufacturing,8
Spencer,Machinery Manufacturing,2
Starke,Machinery Manufacturing,2
Steuben,Machinery Manufacturing,8
Sullivan,Machinery Manufacturing,1
Tippecanoe,Machinery Manufacturing,9
Tipton,Machinery Manufacturing,3
Vanderburgh,Machinery Manufacturing,28
Vigo,Machinery Manufacturing,7
Wabash,Machinery Manufacturing,10
Warren,Machinery Manufacturing,1
Warrick,Machinery Manufacturing,3
Washington,Machinery Manufacturing,3
Wayne,Machinery Manufacturing,8
Wells,Machinery Manufacturing,8
White,Machinery Manufacturing,3
Whitley,Machinery Manufacturing,10
Adams,Management Of Companies And Enterprises,2
Allen,Management Of Companies And Enterprises,67
Bartholomew,Management Of Companies And Enterprises,25
Blackford,Management Of Companies And Enterprises,3
Boone,Management Of Companies And Enterprises,12
Cass,Management Of Companies And Enterprises,5
Clark,Management Of Companies And Enterprises,20
Clay,Management Of Companies And Enterprises,2
Clinton,Management Of Companies And Enterprises,2
Daviess,Management Of Companies And Enterprises,3
Dearborn,Management Of Companies And Enterprises,3
Decatur,Management Of Companies And Enterprises,3
Dekalb,Management Of Companies And Enterprises,7
Delaware,Management Of Companies And Enterprises,17
Dubois,Management Of Companies And Enterprises,11
Elkhart,Management Of Companies And Enterprises,35
Fayette,Management Of Companies And Enterprises,2
Floyd,Management Of Companies And Enterprises,12
Fountain,Management Of Companies And Enterprises,1
Franklin,Management Of Companies And Enterprises,1
Fulton,Management Of Companies And Enterprises,2
Gibson,Management Of Companies And Enterprises,2
Grant,Management Of Companies And Enterprises,8
Greene,Management Of Companies And Enterprises,3
Hamilton,Management Of Companies And Enterprises,104
Hancock,Management Of Companies And Enterprises,8
Harrison,Management Of Companies And Enterprises,2
Hendricks,Management Of Companies And Enterprises,22
Henry,Management Of Companies And Enterprises,3
Howard,Management Of Companies And Enterprises,8
Huntington,Management Of Companies And Enterprises,4
Jackson,Management Of Companies And Enterprises,4
Jasper,Management Of Companies And Enterprises,2
Jay,Management Of Companies And Enterprises,3
Jefferson,Management Of Companies And Enterprises,3
Johnson,Management Of Companies And Enterprises,25
Knox,Management Of Companies And Enterprises,7
Kosciusko,Management Of Companies And Enterprises,13
Lagrange,Management Of Companies And Enterprises,3
Lake,Management Of Companies And Enterprises,56
Laporte,Management Of Companies And Enterprises,15
Lawrence,Management Of Companies And Enterprises,2
Madison,Management Of Companies And Enterprises,16
Marion,Management Of Companies And Enterprises,215
Marshall,Management Of Companies And Enterprises,3
Martin,Management Of Companies And Enterprises,1
Miami,Management Of Companies And Enterprises,1
Monroe,Management Of Companies And Enterprises,27
Montgomery,Management Of Companies And Enterprises,2
Morgan,Management Of Companies And Enterprises,0
Noble,Management Of Companies And Enterprises,2
Orange,Management Of Companies And Enterprises,3
Parke,Management Of Companies And Enterprises,2
Perry,Management Of Companies And Enterprises,3
Pike,Management Of Companies And Enterprises,1
Porter,Management Of Companies And Enterprises,25
Posey,Management Of Companies And Enterprises,1
Pulaski,Management Of Companies And Enterprises,2
Putnam,Management Of Companies And Enterprises,3
Randolph,Management Of Companies And Enterprises,1
Ripley,Management Of Companies And Enterprises,11
Rush,Management Of Companies And Enterprises,4
StJoseph,Management Of Companies And Enterprises,47
Shelby,Management Of Companies And Enterprises,6
Spencer,Management Of Companies And Enterprises,1
Steuben,Management Of Companies And Enterprises,5
Sullivan,Management Of Companies And Enterprises,1
Tippecanoe,Management Of Companies And Enterprises,16
Tipton,Management Of Companies And Enterprises,3
Vanderburgh,Management Of Companies And Enterprises,57
Vermillion,Management Of Companies And Enterprises,2
Vigo,Management Of Companies And Enterprises,19
Wabash,Management Of Companies And Enterprises,4
Warrick,Management Of Companies And Enterprises,4
Washington,Management Of Companies And Enterprises,1
Wayne,Management Of Companies And Enterprises,5
Wells,Management Of Companies And Enterprises,1
White,Management Of Companies And Enterprises,1
Whitley,Management Of Companies And Enterprises,5
Adams,Mining,1
Allen,Mining,7
Bartholomew,Mining,2
Blackford,Mining,1
Boone,Mining,1
Carroll,Mining,1
Cass,Mining,1
Clark,Mining,6
Clay,Mining,3
Crawford,Mining,3
Daviess,Mining,3
Dearborn,Mining,1
Decatur,Mining,3
Dekalb,Mining,5
Delaware,Mining,3
Dubois,Mining,3
Elkhart,Mining,4
Fayette,Mining,1
Floyd,Mining,1
Franklin,Mining,3
Fulton,Mining,1
Gibson,Mining,11
Grant,Mining,5
Greene,Mining,4
Hamilton,Mining,15
Harrison,Mining,8
Hendricks,Mining,1
Henry,Mining,1
Howard,Mining,2
Huntington,Mining,2
Jackson,Mining,1
Jasper,Mining,3
Jay,Mining,1
Jennings,Mining,2
Johnson,Mining,3
Knox,Mining,7
Kosciusko,Mining,1
Lagrange,Mining,2
Lake,Mining,10
Laporte,Mining,3
Lawrence,Mining,12
Madison,Mining,3
Marion,Mining,10
Marshall,Mining,1
Miami,Mining,3
Monroe,Mining,11
Montgomery,Mining,2
Morgan,Mining,8
Newton,Mining,2
Noble,Mining,2
Orange,Mining,2
Parke,Mining,1
Perry,Mining,3
Pike,Mining,6
Porter,Mining,3
Posey,Mining,7
Pulaski,Mining,2
Putnam,Mining,8
Randolph,Mining,1
Ripley,Mining,3
