cnty_name,county,mcd,cousubfp,mcd_name,total,acadian,afghan,africa,albania,alsatian,arab,armenia,assyria,australia,austria,basque,belgium,brazil,bulgaria,canada,capeverde,carprus,celtic,croatia,cyprus,czech,czchslovk,denmark,eeurope,egypt,english,estonia,ethiopia,europe,finland,france,frcanada,germany,ghana,grbritain,greece,guyana,hungary,iceland,iran,iraq,ireland,israel,italy,jordan,kenya,latvia,lebanon,liberia,lithuania,luxemburg,macedonia,malta,morrocco,netherlnd,neurope,newzeal,nigeria,norway,ossafric,otharab,palestine,poland,portugal,romania,russia,safrica,saudi,scandnv,scotirish,scotland,senegal,serbia,sierrleon,slavic,slovak,slovenia,somalia,sovunion,subafrica,sudan,sweden,switzrlnd,syria,turkey,uganda,ukraine,wales,westindes,yugoslavia,zaire,zimbabwe,white,hispanic,black,amindan,asian,top_industry
Blackford,009,005,31630,Harrison,2940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,17,7,428,0,5,0,0,0,0,0,0,252,0,22,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4,0,0,0,6,0,0,0,0,0,0,15,25,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,7,0,0,0,0,2887,23,4,5,0,Motor Vehicle And Parts Dealers
Boone,011,045,73844,Sugar Creek,2268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,115,0,0,6,0,38,4,313,0,0,0,0,0,0,0,0,115,0,9,0,0,0,0,0,0,0,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,6,39,28,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2226,31,2,1,2,Wholesale Elec. Markets & Agents & Brokers
Boone,011,020,31648,Harrison,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,66,0,172,0,0,0,7,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,732,11,7,0,3,Wholesale Elec. Markets & Agents & Brokers
Boone,011,035,46854,Marion,1359,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,14,0,21,0,264,0,5,0,0,0,0,0,0,25,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,19,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,1333,10,11,0,1,Wholesale Elec. Markets & Agents & Brokers
Boone,011,055,80378,Washington,1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,5,0,260,0,0,9,0,0,0,0,0,205,0,7,0,0,0,0,0,0,0,0,0,0,78,0,0,0,6,0,0,0,12,0,0,0,0,0,0,7,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1352,12,1,11,4,Wholesale Elec. Markets & Agents & Brokers
Boone,011,010,13672,Clinton,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,19,0,0,0,166,0,0,0,0,0,0,0,0,35,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867,13,2,4,0,Wholesale Elec. Markets & Agents & Brokers
Boone,011,050,77156,Union,2014,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,0,0,0,0,269,0,0,9,0,41,0,571,0,0,8,0,0,0,0,0,151,0,51,0,0,0,0,0,0,0,0,0,0,69,0,0,0,8,0,0,0,122,0,0,26,0,0,11,8,16,0,0,0,0,0,0,0,0,0,0,53,8,0,0,0,0,14,0,0,0,0,1975,23,9,9,10,Wholesale Elec. Markets & Agents & Brokers
Boone,011,040,58968,Perry,1166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,52,0,0,0,0,0,0,15,19,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1156,4,0,1,1,Wholesale Elec. Markets & Agents & Brokers
Boone,011,025,36792,Jackson,2677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,308,0,0,5,8,16,2,575,0,4,0,0,0,0,0,0,228,0,36,0,0,0,0,0,2,0,0,0,0,45,0,0,0,11,0,0,0,9,0,0,2,0,0,0,23,40,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,2,0,0,0,0,2649,28,2,1,2,Wholesale Elec. Markets & Agents & Brokers
Boone,011,030,37854,Jefferson,1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,85,0,0,33,0,37,8,192,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,12,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1287,5,0,4,0,Wholesale Elec. Markets & Agents & Brokers
Boone,011,005,11242,Center,17102,0,0,15,0,0,18,0,0,0,0,0,26,0,0,11,0,0,0,0,0,0,0,45,0,0,1425,0,0,81,0,246,0,3356,0,43,13,0,0,0,0,0,984,0,241,0,0,0,11,0,17,0,0,0,0,249,12,0,0,25,0,0,7,109,0,11,19,0,0,76,200,255,0,0,0,0,8,0,0,0,15,0,39,24,0,0,0,6,156,0,0,0,0,16726,254,50,49,59,Wholesale Elec. Markets & Agents & Brokers
Boone,011,060,85580,Worth,1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,35,0,332,0,0,36,0,0,0,0,0,93,0,18,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,6,0,0,0,0,0,0,22,6,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1270,5,4,1,5,Wholesale Elec. Markets & Agents & Brokers
Boone,011,015,19288,Eagle,13910,0,0,0,0,0,21,0,0,0,14,0,19,0,0,0,0,0,0,25,0,26,0,57,67,0,1445,0,0,188,0,354,26,2838,0,73,23,0,64,0,0,0,1152,0,342,0,0,8,13,0,15,0,0,0,0,225,103,0,0,44,0,0,8,337,0,15,0,0,0,11,415,408,0,40,0,37,85,13,0,0,0,0,220,63,0,0,0,27,97,0,0,0,0,13576,138,69,18,123,Wholesale Elec. Markets & Agents & Brokers
Brown,013,005,30528,Hamblen,4591,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,509,0,0,8,0,61,20,908,0,0,0,0,0,0,0,0,422,0,40,0,0,0,0,0,26,0,0,0,0,49,0,0,0,8,0,0,0,30,0,28,0,0,0,0,30,52,0,0,0,0,0,9,0,0,0,0,36,10,0,0,0,0,2,0,0,0,0,4519,37,6,6,8,Accommodation
Brown,013,020,78398,Van Buren,1782,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,17,0,15,7,409,0,0,11,0,7,0,0,0,102,0,12,0,0,0,0,0,0,0,0,0,0,12,0,0,0,17,0,0,0,11,0,0,6,0,0,0,22,32,0,4,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,1726,34,5,5,3,Accommodation
Brown,013,010,36810,Jackson,4151,0,0,0,0,0,0,7,0,0,23,0,9,0,0,0,0,0,0,0,0,6,0,0,0,0,282,0,0,7,0,38,6,439,0,14,0,0,0,0,0,0,305,0,25,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,20,0,0,0,0,0,6,98,53,0,0,0,0,0,12,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,4080,37,3,7,9,Accommodation
Brown,013,025,80396,Washington,4433,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,423,0,0,66,0,105,7,674,0,27,8,0,10,0,4,0,361,0,59,0,0,2,0,0,2,0,0,0,0,39,0,0,0,14,0,0,0,50,0,0,14,0,0,0,94,73,0,2,0,3,20,7,0,0,0,0,3,18,2,3,0,8,16,0,0,0,0,4357,23,18,14,9,Accommodation
Carroll,015,005,00316,Adams,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,10,0,0,0,139,0,0,0,0,0,0,0,0,26,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,0,459,0,0,3,0,Crop Production
Carroll,015,040,37872,Jefferson,2269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,11,11,0,0,100,0,0,38,0,21,2,380,0,0,0,0,0,0,0,0,144,0,14,0,0,0,0,0,0,0,0,0,0,57,14,0,0,6,0,0,0,17,0,0,15,0,0,0,0,13,0,6,0,0,6,0,0,0,0,0,8,0,0,0,0,0,17,0,0,0,0,2212,49,6,3,1,Crop Production
Carroll,015,060,65268,Rock Creek,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,14,0,127,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,20,24,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,428,0,12,2,0,Crop Production
Carroll,015,065,75824,Tippecanoe,2283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,120,0,0,0,0,16,15,298,0,12,0,0,0,0,0,0,90,0,10,0,0,0,0,0,6,0,0,0,0,80,0,0,0,19,0,0,0,16,0,0,0,0,0,0,13,22,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,2250,20,0,6,1,Crop Production
Carroll,015,030,17686,Democrat,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,81,0,6,0,97,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,9,8,0,0,0,0,0,36,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,875,22,0,0,0,Crop Production
Carroll,015,045,43200,Liberty,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,7,0,128,0,0,0,0,0,0,0,0,24,0,6,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,6,0,0,0,Crop Production
Carroll,015,070,80414,Washington,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,29,0,0,10,0,18,0,101,0,0,0,0,0,0,0,0,129,0,10,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,9,3,0,0,Crop Production
Carroll,015,055,50256,Monroe,3020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,217,0,0,0,0,28,8,580,0,20,0,0,0,0,0,0,154,0,28,0,0,0,0,0,0,0,0,0,0,47,0,0,0,19,0,0,0,18,0,0,3,0,0,16,31,49,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,3,0,0,0,0,2970,60,8,1,0,Crop Production
Carroll,015,025,17236,Deer Creek,4768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,338,0,0,25,0,102,12,722,0,0,0,0,4,0,0,0,385,0,16,0,0,0,0,0,0,0,0,0,0,69,0,0,0,18,0,0,0,36,0,5,0,0,0,0,65,15,0,0,0,0,0,0,0,0,0,0,61,9,0,0,0,0,7,0,0,0,0,4515,396,4,9,8,Crop Production
Carroll,015,020,12988,Clay,1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,19,0,194,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,5,0,0,0,0,1071,2,0,5,0,Crop Production
Carroll,015,015,10540,Carrollton,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,87,0,0,0,0,0,0,0,0,35,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,5,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,7,0,0,0,Crop Production
Carroll,015,010,09262,Burlington,1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,2,0,54,8,281,0,4,0,0,0,0,0,0,106,0,8,0,0,0,0,0,0,0,0,0,0,33,0,0,0,2,0,0,0,33,0,0,0,0,0,2,23,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1541,14,3,0,2,Crop Production
Carroll,015,035,36828,Jackson,1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,53,0,0,2,0,46,0,222,0,1,0,0,0,0,0,0,57,0,16,0,0,0,0,0,0,0,0,0,0,16,0,0,0,2,0,0,0,13,0,0,0,0,0,0,11,39,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,0,1253,3,0,4,0,Crop Production
Carroll,015,050,45900,Madison,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,440,3,0,0,0,Crop Production
Cass,017,020,13006,Clay,2890,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,26,0,0,182,0,0,0,0,9,0,416,0,7,0,0,0,0,0,0,107,0,65,0,0,0,0,0,0,0,0,0,0,38,0,0,0,24,0,0,0,8,0,0,0,0,0,21,22,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,8,0,0,0,0,2817,25,31,4,12,Motor Vehicle And Parts Dealers
Cass,017,005,00334,Adams,1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,7,0,19,0,99,0,0,0,0,0,0,0,0,11,0,16,0,0,0,0,0,26,0,0,0,0,13,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067,13,44,6,1,Motor Vehicle And Parts Dealers
Cass,017,070,80432,Washington,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,26,0,297,0,0,0,0,0,0,0,0,62,0,55,0,0,0,0,0,0,0,0,0,0,6,0,0,0,16,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1595,64,4,1,1,Motor Vehicle And Parts Dealers
Cass,017,025,13690,Clinton,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,71,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,499,0,1,0,1,Motor Vehicle And Parts Dealers
Cass,017,030,17254,Deer Creek,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,51,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,64,0,12,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962,12,0,0,1,Motor Vehicle And Parts Dealers
Cass,017,010,05086,Bethlehem,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,11,0,0,0,149,0,9,0,0,0,0,0,0,73,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,22,0,0,0,0,857,2,0,1,2,Motor Vehicle And Parts Dealers
Cass,017,055,48654,Miami,1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,6,0,47,0,168,0,0,0,0,0,0,0,0,87,0,7,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,19,0,21,0,0,0,0,15,6,0,0,0,30,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1274,14,0,6,11,Motor Vehicle And Parts Dealers
Cass,017,050,37890,Jefferson,1562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,120,0,0,38,0,37,0,280,0,0,0,0,0,0,0,0,100,0,40,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,43,6,0,0,0,0,9,0,0,0,0,1505,33,14,3,3,Motor Vehicle And Parts Dealers
Cass,017,060,54054,Noble,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,26,0,0,247,0,0,0,0,20,13,386,0,16,0,0,0,0,0,0,93,0,48,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,13,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1935,13,7,0,2,Motor Vehicle And Parts Dealers
Cass,017,065,75968,Tipton,2578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,221,0,0,25,0,35,12,372,0,23,0,0,4,0,0,0,108,0,14,0,0,0,0,0,0,0,0,0,0,34,0,0,0,2,0,0,0,14,0,9,0,0,0,0,31,58,0,0,0,0,0,0,0,0,4,4,5,0,0,0,0,0,0,0,0,0,0,2433,161,12,17,4,Motor Vehicle And Parts Dealers
Cass,017,040,31666,Harrison,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,7,0,126,0,0,0,0,0,0,0,0,23,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,0,0,0,0,Motor Vehicle And Parts Dealers
Cass,017,045,36846,Jackson,3070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,204,0,0,49,0,48,9,485,0,9,10,0,3,0,0,0,125,0,38,0,0,0,0,0,21,0,0,0,0,31,0,0,0,11,0,0,0,27,0,0,0,0,0,0,26,28,0,0,0,0,13,0,0,0,0,0,21,13,0,0,0,3,7,0,0,0,0,3020,33,7,7,7,Motor Vehicle And Parts Dealers
Cass,017,035,20494,Eel,20115,0,0,7,0,0,0,0,0,0,5,0,0,0,0,14,0,0,0,0,0,0,0,18,0,0,682,0,0,159,0,200,46,3489,0,41,58,0,6,0,0,0,993,0,437,0,0,0,0,0,8,0,0,0,0,148,0,0,0,86,0,0,0,108,0,0,32,0,0,0,71,171,0,8,0,0,0,0,0,0,7,0,27,34,0,0,0,7,55,9,37,0,0,18073,2524,378,42,159,Motor Vehicle And Parts Dealers
Cass,017,015,06490,Boone,1531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,107,0,0,11,0,45,0,319,0,0,0,0,0,6,0,0,109,0,24,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3,0,0,0,4,0,0,0,0,0,0,15,2,0,7,0,0,0,0,0,0,0,0,15,2,0,0,0,0,1,0,0,0,0,1510,11,1,3,0,Motor Vehicle And Parts Dealers
Clark,019,030,56898,Oregon,1540,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,32,0,20,0,133,0,0,5,0,0,0,0,0,72,0,5,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,2,0,0,0,0,1520,4,0,3,1,Motor Vehicle And Parts Dealers
Clark,019,060,85166,Wood,2462,7,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,3,0,18,0,467,0,8,2,0,3,0,0,0,207,0,10,0,0,0,0,0,0,0,0,0,0,14,0,2,0,6,0,0,0,16,0,0,0,0,0,0,16,38,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,3,4,0,0,0,0,2387,42,0,12,9,Motor Vehicle And Parts Dealers
Clark,019,025,50274,Monroe,4688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,0,0,0,0,0,0,324,0,0,0,6,68,8,782,0,12,0,0,0,0,0,0,342,0,22,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,9,0,0,0,0,0,0,51,91,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,29,0,0,0,0,4600,28,39,7,6,Motor Vehicle And Parts Dealers
Clark,019,010,10432,Carr,2263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,39,0,20,15,697,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,18,0,0,0,41,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,17,18,0,0,0,0,10,0,0,0,0,2240,14,5,10,1,Motor Vehicle And Parts Dealers
Clark,019,005,05122,Bethlehem,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,13,21,0,0,Motor Vehicle And Parts Dealers
Clark,019,045,77174,Union,2021,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,42,0,358,0,0,0,0,0,0,0,0,141,0,12,0,0,0,0,0,0,0,0,0,0,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,1986,1,0,12,4,Motor Vehicle And Parts Dealers
Clark,019,020,38367,Jeffersonville,56695,0,0,321,7,0,92,6,0,0,18,0,58,29,0,6,0,0,5,0,0,41,25,46,0,12,3568,0,25,311,9,869,59,8589,0,165,34,0,89,14,0,0,4615,0,970,0,0,0,47,19,12,0,0,0,0,464,19,0,18,247,0,0,0,293,23,0,31,14,33,16,811,569,0,0,0,0,0,0,0,0,402,0,76,109,0,0,0,15,212,26,33,0,5,48587,1211,5913,132,461,Motor Vehicle And Parts Dealers
Clark,019,035,57438,Owen,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,6,0,29,0,6,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,14,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,4,0,0,0,0,0,844,3,0,8,0,Motor Vehicle And Parts Dealers
Clark,019,055,80450,Washington,1667,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,35,25,492,0,0,0,0,6,0,0,0,103,0,4,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1657,9,2,0,1,Motor Vehicle And Parts Dealers
Clark,019,015,12142,Charlestown,11457,0,0,6,0,0,0,0,0,0,8,0,0,30,0,7,0,0,0,0,0,0,0,0,0,0,840,0,0,50,0,114,52,1395,0,37,0,0,15,0,0,0,712,0,171,0,0,0,0,0,8,0,0,0,0,123,0,0,0,14,0,0,0,57,0,0,13,0,0,0,163,117,0,0,0,0,0,0,0,0,6,0,5,32,0,8,0,0,71,0,0,0,0,10853,368,211,14,30,Motor Vehicle And Parts Dealers
Clark,019,040,69696,Silver Creek,9399,0,0,0,0,0,11,0,0,5,8,0,0,0,0,16,0,0,0,0,0,8,0,0,0,0,820,0,0,0,0,183,23,1873,0,7,46,0,10,0,6,0,1024,0,151,0,0,0,0,0,0,0,0,0,0,37,0,0,0,24,0,0,0,16,9,0,0,0,0,5,87,82,0,0,0,7,11,0,0,0,0,0,28,5,11,0,0,0,0,0,0,0,0,9222,91,33,17,43,Motor Vehicle And Parts Dealers
Clark,019,050,78128,Utica,3085,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,12,0,55,0,625,0,9,3,0,0,0,5,0,238,0,26,0,0,0,4,0,0,0,0,0,0,23,0,0,0,2,0,0,0,3,0,0,3,0,0,0,9,20,0,7,0,0,0,0,0,0,0,0,9,7,0,0,0,0,28,0,0,0,0,2924,15,121,3,9,Motor Vehicle And Parts Dealers
Clay,021,025,36864,Jackson,2602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,34,0,575,0,0,0,0,0,0,0,0,129,0,6,0,0,0,0,0,0,0,0,0,0,40,0,0,0,5,0,0,0,25,0,0,10,0,0,0,15,46,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0,2558,14,16,3,0,Motor Vehicle And Parts Dealers
Clay,021,015,18118,Dick Johnson,1338,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,42,0,299,0,21,0,0,0,0,0,0,43,0,39,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,1318,16,1,0,0,Motor Vehicle And Parts Dealers
